	Score	0.95 MoE	P-Value	FDR
CNTFR	-0.13439308405459918		0.3800437657580515	0.8404060593309489
CEP104	-0.13444184703587944		0.3799819228390657	0.8403577064702787
AC270306.4	-0.13446622440530334		0.37996765139622285	0.8403577064702787
EXOC1	-0.13460838068951675		0.3798296941154084	0.8401978322634958
QDPR	-0.13463014014594124		0.37980590837733696	0.8401978322634958
COMMD8	-0.13463732271754902		0.3797773654916512	0.8401978322634958
NUDT15	-0.13465835071030333		0.3797726083440369	0.8401978322634958
MED16	-0.13477278401279585		0.37970125112982256	0.8401978322634958
XPO7	-0.1348685795104112		0.3796346510632225	0.8401978322634958
PIGN	-0.13488900061208647		0.3796013510299225	0.8401978322634958
FAM118A	-0.13496882783931416		0.37955377955377956	0.8401978322634958
CYSLTR1	-0.13499833283420917		0.37951572237286524	0.8401978322634958
PAM16	-0.13518163205988581		0.37935873650159363	0.8399515483463239
PARP15	-0.13519624669330063		0.3793301936159079	0.8399515483463239
API5	-0.13520631275072892		0.37931116502545076	0.8399515483463239
DCDC2	-0.1352944703366713		0.3792540792540793	0.8399515483463239
EXOC3L2	-0.13529776936625096		0.37924932210646495	0.8399515483463239
PSMD9	-0.13563417119281837		0.3789068074782361	0.8393929813468226
RBBP6	-0.13591894754753325		0.37870700727843587	0.8390387858347387
SFXN5	-0.13612329701356116		0.37855953570239287	0.8388004637925583
DNASE1L1	-0.13618677489682604		0.3784929356357928	0.838741302972802
ARHGEF35	-0.1362134658572049		0.37846914989772135	0.838741302972802
FBXO2	-0.1362181701682019		0.3784501213072642	0.838741302972802
MRPL57	-0.13631480832671666		0.3783835212406641	0.838741302972802
SLAIN2	-0.1363347612689722		0.37836449265020694	0.838741302972802
RBFOX3	-0.13637717059446763		0.3783311926169069	0.838741302972802
DLEU7	-0.1364433665121109		0.378250321107464	0.83873417721519
OFCC1	-0.1364716895715133		0.3782408068122354	0.83873417721519
NAB1	-0.13656563020122472		0.37815993530279246	0.8387106984595907
EXOSC2	-0.13656859513160247		0.37815042100756385	0.8387106984595907
RAB43P1	-0.13656950726109068		0.3781456638599496	0.8387106984595907
MAP1S	-0.13668037792554782		0.37805527805527805	0.8387106984595907
ZNF132	-0.13668761257401074		0.37804576376004945	0.8387106984595907
FBXO25	-0.13672148114851623		0.3780362494648209	0.8387106984595907
ENAH	-0.13675190729792		0.37798867798867797	0.8387106984595907
ZNF354C	-0.13677433887775062		0.37795062080776365	0.8387106984595907
BMP8B	-0.13685184656397031		0.3779173207744636	0.8387106984595907
HYI	-0.13688494576924917		0.37786499215070646	0.8387106984595907
ING2	-0.13692327439463736		0.3778459635602493	0.8387106984595907
TRAPPC10	-0.13704507174788752		0.3777555777555778	0.8387106984595907
HACD1	-0.13706940114913838		0.3777365491651206	0.8387106984595907
SLC26A8	-0.13707426393941213		0.37772227772227773	0.8387106984595907
PIN4	-0.13708099262266912		0.37771752057466346	0.8387106984595907
CMTM1	-0.13724358332750106		0.3775938347366919	0.8387106984595907
QKI	-0.13739999616797627		0.3774749060463346	0.8386070598182203
GK5	-0.13753137732596413		0.3773750059464345	0.8384737342775606
ZNF594	-0.1375371498612017		0.3773512202083631	0.8384737342775606
FBXO8	-0.13755873513416084		0.3773274344702916	0.8384737342775606
MADD	-0.137584104444813		0.37730840587983444	0.8384737342775606
NRARP	-0.13762452880217516		0.3772751058465344	0.8384737342775606
CDIP1	-0.1378154947818796		0.3770848199419628	0.8382719966159052
MEIS3	-0.13783281877811085		0.37706579135150564	0.8382719966159052
LRP8	-0.1380158342901966		0.3769516198087627	0.8381531626824624
TMEM139	-0.13806721208425599		0.3768992911850055	0.8381254628160373
CS	-0.13808742139744987		0.37687550544693404	0.8381254628160373
CYLD	-0.13809135422840788		0.3768707482993197	0.8381254628160373
TTC12	-0.1381350633386971		0.3768279339707911	0.8381254628160373
RSPRY1	-0.13814795775004576		0.37682317682317684	0.8381254628160373
UTP4	-0.1382143221040237		0.3767327910185053	0.8381254628160373
TPPP	-0.13829233744008304		0.37670424813281955	0.8381254628160373
QRICH1	-0.13836694203526914		0.3766424052138338	0.8381254628160373
ERV3-1	-0.13839618576659843		0.3766186194757623	0.8381254628160373
TMEM62	-0.13842797897166798		0.3765900765900766	0.8381254628160373
PNKD	-0.1384495965038899		0.37657104799961943	0.8381254628160373
HMMR	-0.13845211232754862		0.37656629085200516	0.8381254628160373
CCZ1B	-0.13861285113570337		0.37644736216164787	0.8381254628160373
LCTL	-0.13861490371436946		0.3764426050140336	0.8381254628160373
INTS4	-0.13867001055823153		0.37639503353789067	0.8381254628160373
RPL13P5	-0.13870552436924619		0.37637124779981923	0.8381254628160373
MTFMT	-0.13876161390677957		0.3763094048808335	0.8381254628160373
IL1RL1	-0.13899885594408168		0.37614290471433326	0.8379504027130139
RAB5B	-0.13934364953269654		0.37586223300509014	0.837413884472708
TASP1	-0.13939648818989148		0.3757718472004186	0.8373012507949967
AC073896.1	-0.1394172243005052		0.3757433043147329	0.8373012507949967
BOK	-0.13973470967868382		0.37551020408163266	0.8368956743002545
TJAP1	-0.13981258932751375		0.3754388468674183	0.8368253631640334
PROX1	-0.13994332922133784		0.37531516102944673	0.8366383881230116
FAM24B	-0.13998330227020261		0.375286618143761	0.8366383881230116
APBB1	-0.14012712158572393		0.3751819608962466	0.8365188799321172
IQGAP1	-0.14013665503564157		0.37516768945340373	0.8365188799321172
AC255545.1	-0.14017078520952075		0.37512487512487513	0.8365188799321172
TIMM29	-0.14017523831734735		0.37512011797726086	0.8365188799321172
CD276	-0.1402380565593117		0.37497740354883213	0.8364176570458404
SPAG7	-0.14041447054890177		0.37481566052994625	0.8361456011885812
CLHC1	-0.14050354188791783		0.3747157604300461	0.8360114625344938
CORO2A	-0.14051469451730997		0.37470624613481757	0.8360114625344938
PDGFA	-0.1405598939314527		0.37465867465867464	0.8360114625344938
TEN1-CDK3	-0.14064341657631282		0.3745920745920746	0.8360016986941289
TPR	-0.14069986440368767		0.3745397459683174	0.8359736674453175
PDCL	-0.14073056744635218		0.37451120308263164	0.8359736674453175
CALR3	-0.1407425186466445		0.3744969316397888	0.8359736674453175
ADRB1	-0.14074393333213767		0.3744921744921745	0.8359736674453175
DCHS2	-0.1408415874582645		0.3743351886209029	0.8358721053749735
PPM1L	-0.14087052320577417		0.37431616003044577	0.8358721053749735
GON4L	-0.14096900757845499		0.3742067456353171	0.8357628559286019
PLEKHH2	-0.1410048307034744		0.37416868845440276	0.8357628559286019
KDELC1	-0.14101556374113122		0.3741496598639456	0.8357628559286019
FAM135A	-0.1410411700564994		0.3741020883878027	0.8357628559286019
LPCAT2	-0.14105292414588472		0.37406878835450263	0.8357628559286019
RANBP1	-0.14122166790162863		0.37395937395937395	0.8356542999893697
AC002472.2	-0.14138280187429855		0.3738309309737881	0.8354560918562619
CDK5RAP3	-0.14162973835667045		0.3735645307073879	0.834949494949495
IGIP	-0.1416724506382258		0.3735359878217021	0.834949494949495
DMRTA1	-0.14178858814579015		0.37345987345987347	0.8348931192172712
DHODH	-0.14180897426891825		0.3734456020170306	0.8348931192172712
ELP2	-0.1419757121913187		0.3732458018172304	0.8345920646739708
KBTBD11	-0.1420693041242139		0.37315541601255886	0.8344787234042553
THYN1	-0.14220127526975487		0.3730412444698159	0.8343121608681774
SLC39A13	-0.14224193770967505		0.37301745873174447	0.8343121608681774
C15orf41	-0.1422955509880006		0.3729984301412873	0.8343121608681774
ARSK	-0.14235617813981108		0.3729318300746872	0.8343121608681774
PUS7L	-0.14236006095077694		0.37292707292707294	0.8343121608681774
TNK2	-0.1423991884172084		0.37287474430331574	0.8343121608681774
DOK4	-0.14244142927215914		0.3728319299747871	0.8343121608681774
ULBP3	-0.14272294829952278		0.37260834403691545	0.8339650766609881
SCNM1	-0.14278821378091974		0.3725465011179297	0.8339154509636887
NPY6R	-0.14288753772585752		0.37243232957518674	0.8337486687965922
SUB1	-0.14299772527287957		0.3723181580324437	0.8335818511023537
RFNG	-0.1429995527507281		0.3723038865896009	0.8335818511023537
GLT8D2	-0.14316668287144954		0.37218020075162933	0.8334505166719932
CACNB4	-0.14323019663035957		0.37211360068502924	0.8333901555508203
RIC8B	-0.14327308637838673		0.3720898149469578	0.8333901555508203
ZIK1	-0.1433689144539737		0.3720374863232006	0.8333901555508203
FAM13A	-0.14340075227358512		0.37200418628990056	0.8333901555508203
AC020915.1	-0.14340539160863758		0.371994671994672	0.8333901555508203
FBXL3	-0.14344438958209865		0.3719328290756862	0.8333901555508203
DDX10	-0.14346169701986938		0.37191380048522904	0.8333901555508203
FP565260.6	-0.1435272064440433		0.37187098615670044	0.8333901555508203
ZNF682	-0.1435726461721719		0.3718234146805575	0.8333901555508203
ESRP2	-0.14360109039119812		0.37181865753294324	0.8333901555508203
PYGM	-0.14362411410755316		0.37180438609010036	0.8333901555508203
PLXDC1	-0.14362684596776187		0.3717996289424861	0.8333901555508203
PYROXD2	-0.14363841560181834		0.37177584320441465	0.8333901555508203
RPL22L1	-0.14364243272712374		0.3717710860568003	0.8333901555508203
PEX16	-0.14364776383434624		0.37176632890918604	0.8333901555508203
PRKAR2A	-0.1436748359543515		0.3717568146139575	0.8333901555508203
P4HA2	-0.14382278914501692		0.3715998287426859	0.8333901555508203
AC090114.3	-0.14386966249309793		0.37151895723324296	0.8333901555508203
TCN1	-0.14389990269738176		0.3715046857904001	0.8333901555508203
CHN1	-0.14398359146135997		0.3714428428714143	0.8333901555508203
GON7	-0.14403103996096298		0.37137624280481424	0.8333901555508203
RGP1	-0.144073673136513		0.3713381856238999	0.8333901555508203
EIF5A2	-0.1442597244264507		0.37114789971932827	0.8331802648440836
FAM118B	-0.1443038854834741		0.37111935683364256	0.8331802648440836
PQLC2	-0.14431701014509382		0.3710955710955711	0.8331802648440836
DRP2	-0.14432047128177178		0.3710908139479568	0.8331802648440836
RAB10	-0.14453880299232516		0.37087674230531376	0.8329273504273504
EEPD1	-0.1445738167465379		0.37086722801008515	0.8329273504273504
SIAH1	-0.14459143120899		0.370848199419628	0.8329273504273504
POU2F1	-0.14461506493408766		0.3708053850910994	0.8329273504273504
ATP6V1D	-0.14464114876139492		0.3707911136482565	0.8329273504273504
ZNF286B	-0.1446780936603398		0.37075781361495647	0.8329273504273504
AXDND1	-0.1447512479278086		0.3706721849578992	0.8329273504273504
PLOD2	-0.14484823050214873		0.3705484991199277	0.8328130011760932
FAM91A1	-0.14499806694124032		0.37041054183911326	0.8325919589392643
SLC35D3	-0.14506957480215044		0.37035821321535606	0.8325633622072505
LINGO2	-0.14508007578392418		0.3703439417725132	0.8325633622072505
SHMT1	-0.1450892975690005		0.37032967032967035	0.8325633622072505
TRAIP	-0.14514643870240845		0.3702868560011417	0.8325633622072505
PLA2G15	-0.1452132333897132		0.3702392845249988	0.8325633622072505
HLA-DMB	-0.1452385255146004		0.3702012273440845	0.8325633622072505
CEBPA	-0.1452910700922469		0.3701488987203273	0.8325633622072505
RHOT2	-0.14533278725004775		0.3701013272441844	0.8325633622072505
E2F2	-0.14544616460351067		0.3700394843251986	0.8325591351814192
ACP5	-0.1454814671057091		0.36999666999666997	0.8325519160779277
ADCK5	-0.14554053599415373		0.3699443413729128	0.8325232844449203
ADCY3	-0.1455564801486764		0.3699348270776842	0.8325232844449203
SPINK9	-0.14567673204835907		0.3698444412730127	0.8324767105685833
AZI2	-0.1457466027955431		0.36977308405879833	0.8324052259584493
ACLY	-0.14575029294317982		0.3697635697635698	0.8324052259584493
UQCC2	-0.1457959182408851		0.36966366966366965	0.8323371893744643
RNGTT	-0.14590129213056502		0.3695637695637696	0.8322013926084628
SMIM15	-0.1459204541078166		0.3695590124161553	0.8322013926084628
ANAPC16	-0.14596626120155598		0.36951144094001237	0.8322013926084628
CCDC57	-0.14600222438706392		0.3694828980543266	0.8322013926084628
ZNF200	-0.14608940419291086		0.3694020265448837	0.8321937627263959
DMAC1	-0.14612669215949659		0.36936396936396937	0.8321937627263959
XK	-0.14614521855282597		0.3693496979211265	0.8321937627263959
AL604028.2	-0.14616679178296824		0.36932591218305505	0.8321937627263959
BTF3	-0.14634287840148208		0.36923076923076925	0.8321646831778707
ERMAP	-0.14645618258374077		0.369145140573712	0.8320609049967832
RNPC3	-0.14645667108886426		0.36914038342609773	0.8320609049967832
PUS7	-0.14652054241045698		0.36908329765472625	0.8320609049967832
UPF3AP2	-0.14660073923203643		0.3690024261452833	0.8320068647431084
C1orf64	-0.14700300237401787		0.3686075828932972	0.8312057498390905
CTBS	-0.1471240300993058		0.36851243994101135	0.8310803561849587
EMP3	-0.14717211062973082		0.36848389705532564	0.8310803561849587
OR5AN1	-0.1472113493122443		0.36845535416963987	0.8310803561849587
UBQLN4	-0.14748254027202765		0.36828409685552543	0.8308327967374973
FAM181B	-0.14757557256766365		0.36822701108415395	0.8307931737683805
CR382285.1	-0.1475868920870138		0.3682079824936968	0.8307931737683805
TMEM43	-0.14767764495212926		0.3681699253127825	0.8307931737683805
ISM2	-0.14772276889911293		0.36810808239379667	0.8307923555937298
DCHS1	-0.14791401432144222		0.36796061081775366	0.8305486953720606
REXO1L1P	-0.14803349648722874		0.36787973930831075	0.8304553264604811
APMAP	-0.14805219571419578		0.36786546786546787	0.8304553264604811
DGKZ	-0.14806127310473424		0.36785595357023926	0.8304553264604811
KCNC4	-0.1481257225442857		0.3678083820940964	0.8304553264604811
ALG11	-0.1481268321252413		0.3678036249464821	0.8304553264604811
SMG6	-0.14815915520959466		0.3677798392084106	0.8304553264604811
DNAJC16	-0.1481734822252428		0.3677655677655678	0.8304553264604811
TP53TG5	-0.14818839564606315		0.3677465391751106	0.8304553264604811
CORO7	-0.14826184008046123		0.36769421055135343	0.8304553264604811
CCDC146	-0.1482766547431083		0.3676894534037391	0.8304553264604811
WDR41	-0.14829404426084108		0.3676609105180534	0.8304553264604811
PTK2	-0.1483258723497309		0.36761809618952473	0.8304553264604811
ADGRB3	-0.14835393872384725		0.367589553303839	0.8304553264604811
SLC8A2	-0.14835503204104838		0.36758479615622475	0.8304553264604811
TLK1	-0.14837394266494372		0.3675514961229247	0.8304553264604811
TLN2	-0.14850414763161843		0.3674468388754103	0.8304553264604811
CENPF	-0.14851127191197705		0.367442081727796	0.8304553264604811
P2RX5	-0.1486868411401301		0.3672993672993673	0.8304553264604811
ANGPTL8	-0.14871803755441934		0.36726606726606725	0.8304553264604811
C6orf47	-0.14883714920826682		0.3671090813947957	0.830409986010976
ANO7	-0.14891523615988117		0.3670567527710385	0.8303809728798968
NCKAP5L	-0.14900299162491215		0.36698063840920986	0.8302981379829943
AP000347.1	-0.14902619106700937		0.36695685267113837	0.8302981379829943
MRPL55	-0.1490411421661626		0.3669473383759098	0.8302981379829943
KCTD2	-0.14912037809210407		0.3668997668997669	0.8302981379829943
ZNF420	-0.14916454596659218		0.36686646686646684	0.8302981379829943
DPH6	-0.1492236520771565		0.3668284096855525	0.8302981379829943
AC024884.1	-0.14930618134210538		0.36678559535702393	0.8302981379829943
EIF2B3	-0.14931282468931473		0.36678083820940965	0.8302981379829943
PRR11	-0.149372072425029		0.3666999666999667	0.8302981379829943
FGD1	-0.14943178438968457		0.3666523952238238	0.8302981379829943
PDE12	-0.14954711430364317		0.36649065220493793	0.8300829651977157
ANKIB1	-0.14957401688104227		0.36647638076209504	0.8300829651977157
AL390726.6	-0.14960924181055896		0.366443080728795	0.8300829651977157
JOSD2	-0.14964987080645972		0.36638123780980925	0.8300829651977157
STOM	-0.14968177316749026		0.3663622092193521	0.8300829651977157
NECTIN3	-0.14974040916250878		0.36631939489082344	0.8300829651977157
SRM	-0.14977080313935687		0.36627182341468056	0.8300829651977157
AAGAB	-0.14982784692183965		0.36622425193853764	0.8300829651977157
MGEA5	-0.14991754903839896		0.36617192331478043	0.8300765663754986
CD22	-0.15000742143595605		0.3660958089529518	0.8299935289042278
SCG5	-0.15002713017905558		0.3660815375101089	0.8299935289042278
AC012435.1	-0.1500306733790436		0.3660672660672661	0.8299935289042278
ZKSCAN3	-0.15012885886117844		0.3659721231149803	0.8299816592944222
ULBP1	-0.15025594624090108		0.3659197944912231	0.8299525248165732
NAPEPLD	-0.15038467775336645		0.36583416583416584	0.829847847199741
CYBB	-0.15051657721663536		0.3657628086199515	0.829775523418951
TANGO2	-0.1505274134243261		0.3657580514723372	0.829775523418951
HBB	-0.15053271813886918		0.3657485371771086	0.829775523418951
LHX6	-0.1505817126028891		0.36571047999619427	0.829775523418951
TTC33	-0.15060597462056138		0.3656676656676657	0.829775523418951
PMPCA	-0.15061652352571903		0.3656629085200514	0.829775523418951
AC016582.3	-0.1507913941072587		0.3655534941249227	0.829775523418951
CLDN1	-0.15080411605138455		0.3655487369773084	0.829775523418951
HSDL2	-0.15083629562543122		0.3655201940916227	0.829775523418951
AGAP5	-0.15089945510210614		0.36543456543456543	0.829775523418951
ZNF613	-0.15092538757720228		0.36542029399172254	0.829775523418951
ACYP2	-0.15093213417521595		0.3654012654012654	0.829775523418951
SFXN1	-0.15093281144365858		0.3653965082536511	0.829775523418951
HNRNPDLP1	-0.15101721939039237		0.36532515103943675	0.829775523418951
BCAM	-0.15103873626881048		0.3652870938585224	0.829775523418951
RBKS	-0.1512286907856854		0.3651063222491794	0.829629229272511
TNFRSF9	-0.15125762893580166		0.3650920508063365	0.829629229272511
MAPK15	-0.15132700596101897		0.36503020788735074	0.829629229272511
TRPM1	-0.15139936386634664		0.3649826364112078	0.829617214532872
MCIDAS	-0.1514492921217767		0.36496360782075066	0.829617214532872
CDK11A	-0.1514941497141982		0.36493030778745067	0.829617214532872
TSEN15	-0.15156948844998103		0.36486846486846486	0.829617214532872
MAP3K20	-0.15183214982867418		0.3646496360782075	0.8292189528342708
TMEM164	-0.15195365408799913		0.3645973074544503	0.8291896570377583
PMF1	-0.15207762338726527		0.3644641073212502	0.8289764120320278
ATG7	-0.15209614180831782		0.364445078730793	0.8289764120320278
LMO7DN	-0.15211411287998589		0.36443556443556446	0.8289764120320278
CYP1B1	-0.15211873635556147		0.36442605014033586	0.8289764120320278
MYO18A	-0.15227851864286313		0.3643261500404358	0.8289764120320278
CCDC189	-0.15229531213756906		0.36430712144997857	0.8289764120320278
GTF3C5	-0.15232542899703913		0.3642880928595214	0.8289764120320278
RHOT1	-0.15235698224461158		0.3642595499738357	0.8289764120320278
CACNB3	-0.15236491596325308		0.3642547928262214	0.8289764120320278
FPGT-TNNI3K	-0.1524105414102137		0.36422624994053565	0.8289764120320278
GALR1	-0.15250349635678667		0.3641548927263213	0.8289764120320278
DYRK2	-0.15262999529865784		0.36406926406926404	0.8289764120320278
ARHGAP21	-0.15263759130198126		0.3640502354788069	0.8289764120320278
YKT6	-0.1526470232649094		0.36404072118357833	0.8289764120320278
HSD17B6	-0.15284265968741184		0.36387897816469245	0.8289011703511053
TMEM109	-0.15290160483320575		0.3638314066885495	0.8288826270727213
HMGN2	-0.15299782008484733		0.36376956376956376	0.8288315629742034
TMEM191B	-0.1531708165211827		0.3636173350459065	0.8285745257452575
HIST1H3F	-0.1533550711072277		0.3634555920270206	0.8282957502168257
C2orf16	-0.15337563161133777		0.3634413205841777	0.8282957502168257
MROH6	-0.15344143624398307		0.3634080205508777	0.8282957502168257
TRAPPC13	-0.15344823838024407		0.3634032634032634	0.8282957502168257
MRE11	-0.15345881787545196		0.36337947766519196	0.8282957502168257
TMEM151B	-0.15346211546649857		0.3633747205175777	0.8282957502168257
CARNS1	-0.1535325178783053		0.3633509347795062	0.8282957502168257
MAP1B	-0.15358589210126433		0.3633128775985919	0.8282957502168257
RNASEH2A	-0.15361726578086635		0.3633033633033633	0.8282957502168257
NDUFC2	-0.15377638866440468		0.36320822035107747	0.8282957502168257
PPIG	-0.15393754372449678		0.3630274487417345	0.8282179292381159
STK19	-0.15399402310296634		0.3629893915608201	0.8282179292381159
ODF2L	-0.1540423407069874		0.3629465772322915	0.8282132001736865
DOK1	-0.15405079779913664		0.36293230578944863	0.8282132001736865
LMBR1	-0.1541959102275392		0.3628419199847771	0.8281541802388708
NOVA1	-0.15433075761383025		0.362708719851577	0.8279400586382886
PODNL1	-0.15437585177847532		0.36268493411350555	0.8279400586382886
AC007256.1	-0.15456807168325662		0.3625422196850768	0.8277397632236342
SCEL	-0.1545694058036759		0.3625327053898482	0.8277397632236342
SUCLG2	-0.1545704385327204		0.36252794824223394	0.8277397632236342
BRMS1L	-0.154606109262721		0.3624946482089339	0.8277397632236342
DCLK2	-0.15475653508256967		0.36241853384710526	0.8277397632236342
HDAC8	-0.15478717814599777		0.36238999096141955	0.8277397632236342
TMEM254	-0.15486455531596827		0.36232814804243374	0.8277397632236342
ZNF664	-0.1549829407553756		0.3622567908282194	0.8277173913043477
SGPP1	-0.15505526751988918		0.36218067646639074	0.8276334384172191
C11orf58	-0.15506657253049824		0.3621616478759336	0.8276334384172191
PRKAG2	-0.155097938656383		0.36213786213786214	0.8276334384172191
MMP9	-0.15514828609467002		0.3620760192188764	0.8276334384172191
RAB22A	-0.1551615090212761		0.3620665049236478	0.8276334384172191
EDNRA	-0.15518069521883446		0.36201893344750485	0.8276334384172191
TMX2P1	-0.15518379038330873		0.3620141762998906	0.8276334384172191
PARP2	-0.15518930422599295		0.362004662004662	0.8276334384172191
LRRIQ4	-0.15525205787514695		0.36194757623329055	0.8276334384172191
CHIC1	-0.15538527160927285		0.3617953475096332	0.8275625680087051
NBEA	-0.15538752882008375		0.36179059036201894	0.8275625680087051
C2orf82	-0.1554799104748699		0.3616906902621188	0.8275032651284283
TCEANC2	-0.15573414908277153		0.36144807573379	0.8270382061608795
TMEM33	-0.1557385434537888		0.36143856143856146	0.8270382061608795
ZDHHC9	-0.15586210441105247		0.36132438989581844	0.8269352204681546
CDC27	-0.1558635988183676		0.36131963274820417	0.8269352204681546
KLHDC4	-0.15592624940236022		0.36125303268160414	0.8269352204681546
TTYH2	-0.155940805233679		0.36124351838637553	0.8269352204681546
DHX36	-0.15611182466705317		0.36107701821987537	0.8267291144755473
UEVLD	-0.15618045895328161		0.3610484753341896	0.8267291144755473
IKBIP	-0.15619087379374175		0.36103896103896105	0.8267291144755473
ANKRD6	-0.15620231015276495		0.36102944674373244	0.8267291144755473
DENR	-0.15621836819707902		0.36102468959611816	0.8267291144755473
UPF3A	-0.1562790160382695		0.36100090385804673	0.8267291144755473
STAG2	-0.15639248411720771		0.3608962466105323	0.8267291144755473
ZNF414	-0.1564054562608486		0.36089148946291805	0.8267291144755473
RASA2	-0.15642707123505645		0.36087721802007516	0.8267291144755473
NPIPA2	-0.15644041451661025		0.3608534322820037	0.8267291144755473
ATP6V1A	-0.15660197746808407		0.36074401788687505	0.8267291144755473
C14orf2	-0.15661534617873665		0.36073450359164644	0.8267291144755473
NAV1	-0.1567626008565693		0.3606583892298178	0.8267291144755473
WDR36	-0.15677320781007012		0.36063936063936064	0.8267291144755473
KIF20A	-0.15685720923492105		0.360563246277532	0.8267291144755473
CHST14	-0.15696873611638312		0.36048237476808903	0.8267183067859479
UNKL	-0.1570864427478688		0.3604062604062604	0.8266339334424441
SIDT1	-0.15711216570924735		0.36038723181580323	0.8266339334424441
OAT	-0.15737196442255405		0.36019218876361736	0.8263232565753574
TM4SF19	-0.15738533675333233		0.3601779173207745	0.8263232565753574
LBX2	-0.15738701077628708		0.3601731601731602	0.8263232565753574
DNAJB1	-0.15750947081172678		0.3600685029256458	0.8263100436681223
UBR2	-0.1575953025678207		0.3600114171542743	0.8262692433671799
KREMEN2	-0.15762149948252174		0.35999238856381716	0.8262692433671799
EIF4EBP2	-0.1576629656727766		0.3599590885305171	0.8262692433671799
TSPYL2	-0.1576634430719799		0.35995433138290284	0.8262692433671799
HOXC9	-0.15774920866720377		0.3598687027258456	0.8262692433671799
POC1A	-0.15789109455269973		0.3597212311498026	0.8260541839632948
EHBP1L1	-0.15813755862560475		0.3595119166547738	0.8256637168141593
UTP23	-0.15819661289783232		0.35948337376908807	0.8256637168141593
ERAL1	-0.15821669930064633		0.3594643451786309	0.8256637168141593
JAK1	-0.15828859458523992		0.3594405594405594	0.8256637168141593
KAT2B	-0.15829742870071528		0.3594262879977166	0.8256637168141593
SYPL1	-0.15833697726052556		0.3593692022263451	0.8256637168141593
ZNF785	-0.15839998615504827		0.3593121164549736	0.8256637168141593
SHANK3	-0.15840979447105955		0.35928833071690214	0.8256637168141593
SEC11A	-0.15846114273969047		0.3592597878312164	0.8256637168141593
ZNF707	-0.15848574944096616		0.35922173065030205	0.8256637168141593
ZMAT1	-0.1585777157226412		0.35917891632177346	0.8256637168141593
RANBP10	-0.15859827727630096		0.3591694020265449	0.8256637168141593
ARMC2	-0.15868598587738603		0.3591313448456306	0.8256637168141593
ULBP2	-0.1588742602480192		0.35899338756481614	0.8256455142231948
ILF2	-0.15888034758825992		0.35898863041720186	0.8256455142231948
C2orf81	-0.15892616602789067		0.3589458160886732	0.8256455142231948
TEKT4	-0.15895366145586792		0.3589315446458304	0.8256455142231948
SF3B1	-0.15895899561350232		0.3589172732029875	0.8256455142231948
DAGLA	-0.15898182022040566		0.3589077589077589	0.8256455142231948
PGBD4	-0.15898536750329056		0.35889348746491606	0.8256455142231948
LPP	-0.15903295810509366		0.358826887398316	0.8256455142231948
CDKN2AIPNL	-0.15910894315539656		0.3587555301841016	0.8256455142231948
MYO1B	-0.15918801358219808		0.35868417296988725	0.8256455142231948
TP53INP2	-0.15921272970953176		0.35865563008420154	0.8256455142231948
LINC00094	-0.15926777534864767		0.35862708719851577	0.8256455142231948
HRASLS	-0.15948233354283073		0.35844155844155845	0.8254601226993865
TIAF1	-0.15948963045753972		0.35843204414632984	0.8254601226993865
TMEM115	-0.15950993567632132		0.3584225298511013	0.8254601226993865
UCP2	-0.1595384728513338		0.3583939869654155	0.8254601226993865
FNTA	-0.159574749898517		0.3583511726368869	0.8254601226993865
RANBP9	-0.15970421863392262		0.3582179725036868	0.8253973473638058
ANKRD12	-0.1597245365634924		0.3582084582084582	0.8253973473638058
NUDT16	-0.15978101046176746		0.35814661528947245	0.8253973473638058
RNF149	-0.15978602317630772		0.3581418581418581	0.8253973473638058
TCF3	-0.1598740251192125		0.35803244374672943	0.8253317249698432
EPB41L2	-0.1598925788054451		0.3580181723038866	0.8253317249698432
CHEK2	-0.15991141831432895		0.3579943865658151	0.8253317249698432
HACE1	-0.16002743183795587		0.3579135150563722	0.825329091706889
CYP20A1	-0.16040073444569192		0.35759954331382904	0.8246955567745475
PRKCA	-0.16040854586463663		0.35759478616621476	0.8246955567745475
GPR85	-0.16044797093570148		0.3575377003948432	0.8246955567745475
PRKRIP1	-0.1604934744854444		0.3575139146567718	0.8246955567745475
AC092824.3	-0.16052857026552383		0.35748061462347175	0.8246955567745475
UBL3	-0.16057448591886234		0.35744255744255743	0.8246955567745475
TRIM65	-0.16060336507507467		0.3574092574092574	0.8246955567745475
HIST1H3E	-0.16063724763257595		0.3573616859331145	0.8246955567745475
FBXO16	-0.16071826223208704		0.3573093573093573	0.8246955567745475
RPSAP36	-0.16075098686009906		0.357271300128443	0.8246955567745475
PPT1	-0.16082395565569588		0.3572094572094572	0.8246955567745475
NASP	-0.16095647960606954		0.3571095571095571	0.824560632688928
SEMA6C	-0.16095781017698307		0.35710479996194283	0.824560632688928
MRPL19	-0.16121270599452653		0.35688597117168547	0.8242254449571523
KCNA7	-0.16142883199758623		0.35674325674325674	0.8239863751236127
C17orf67	-0.1615187600722711		0.35663859949574234	0.8238351648351648
BOLA3	-0.16152073158914593		0.35663384234812806	0.8238351648351648
AC243812.1	-0.16153384723685577		0.3566100566100566	0.8238351648351648
DBT	-0.16169079041087417		0.3565053993625422	0.8237990546333956
PEX14	-0.16176930489373567		0.3564292850007136	0.8237137203166227
ZNF641	-0.16184834991040728		0.3563484134912706	0.8236173721825178
